name,age,preferences,movie,genre,director,rating
Richard,50,"animation, action",Pulp Fiction,crime,Quentin Tarantino,1
Richard,50,"animation, action",Titanic,romance,James Cameron,2
Richard,50,"animation, action",Mad Max: Fury Road,action,George Miller,3
Richard,50,"animation, action",Titanic,romance,James Cameron,3
Richard,50,"animation, action",Interstellar,sci-fi,Christopher Nolan,3
Richard,50,"animation, action",John Wick,action,Chad Stahelski,5
Judith,33,"animation, fantasy",Mad Max: Fury Road,action,George Miller,4
Judith,33,"animation, fantasy",Shrek,animation,Andrew Adamson,5
Judith,33,"animation, fantasy",Superbad,comedy,Greg Mottola,2
Judith,33,"animation, fantasy",Joker,crime,Todd Phillips,3
Judith,33,"animation, fantasy",The Dark Knight,action,Christopher Nolan,1
Judith,33,"animation, fantasy",Parasite,drama,Bong Joon-ho,4
Judith,33,"animation, fantasy",Mad Max: Fury Road,action,George Miller,1
Judith,33,"animation, fantasy",Joker,crime,Todd Phillips,2
Cody,40,"animation, romance",The Matrix,sci-fi,The Wachowskis,2
Cody,40,"animation, romance",Se7en,thriller,David Fincher,4
Cody,40,"animation, romance",Inception,sci-fi,Christopher Nolan,4
Julie,38,"sci-fi, action",The Matrix,sci-fi,The Wachowskis,1
Julie,38,"sci-fi, action",Alien,horror,Ridley Scott,2
Julie,38,"sci-fi, action",Joker,crime,Todd Phillips,2
Julie,38,"sci-fi, action",Forrest Gump,drama,Robert Zemeckis,2
Julie,38,"sci-fi, action",The Matrix,sci-fi,The Wachowskis,2
Julie,38,"sci-fi, action",Joker,crime,Todd Phillips,1
Julie,38,"sci-fi, action",The Dark Knight,action,Christopher Nolan,2
Julie,38,"sci-fi, action",Inception,sci-fi,Christopher Nolan,1
Sabrina,19,"sci-fi, thriller",Superbad,comedy,Greg Mottola,5
Sabrina,19,"sci-fi, thriller",Interstellar,sci-fi,Christopher Nolan,1
Sabrina,19,"sci-fi, thriller",Forrest Gump,drama,Robert Zemeckis,3
Kayla,21,"fantasy, animation",Gladiator,action,Ridley Scott,2
Kayla,21,"fantasy, animation",Alien,horror,Ridley Scott,3
Kayla,21,"fantasy, animation",Shrek,animation,Andrew Adamson,5
Kayla,21,"fantasy, animation",The Notebook,romance,Nick Cassavetes,1
Kayla,21,"fantasy, animation",Titanic,romance,James Cameron,3
Kayla,21,"fantasy, animation",Inception,sci-fi,Christopher Nolan,3
Kayla,21,"fantasy, animation",The Notebook,romance,Nick Cassavetes,3
Dana,35,"thriller, action",Titanic,romance,James Cameron,2
Dana,35,"thriller, action",Mad Max: Fury Road,action,George Miller,2
Dana,35,"thriller, action",Alien,horror,Ridley Scott,2
Dana,35,"thriller, action",Interstellar,sci-fi,Christopher Nolan,2
Dana,35,"thriller, action",Shrek,animation,Andrew Adamson,3
Matthew,22,"romance, horror",Shrek,animation,Andrew Adamson,2
Matthew,22,"romance, horror",Superbad,comedy,Greg Mottola,2
Matthew,22,"romance, horror",Toy Story,animation,John Lasseter,3
Matthew,22,"romance, horror",Pulp Fiction,crime,Quentin Tarantino,3
Matthew,22,"romance, horror",The Matrix,sci-fi,The Wachowskis,2
Linda,23,"action, sci-fi",Gladiator,action,Ridley Scott,4
Linda,23,"action, sci-fi",Parasite,drama,Bong Joon-ho,2
Linda,23,"action, sci-fi",Toy Story,animation,John Lasseter,4
Linda,23,"action, sci-fi",Inception,sci-fi,Christopher Nolan,1
Linda,23,"action, sci-fi",Forrest Gump,drama,Robert Zemeckis,1
Linda,23,"action, sci-fi",Parasite,drama,Bong Joon-ho,1
Linda,23,"action, sci-fi",Superbad,comedy,Greg Mottola,3
Linda,23,"action, sci-fi",Get Out,horror,Jordan Peele,3
Hayley,46,"comedy, crime",Joker,crime,Todd Phillips,3
Hayley,46,"comedy, crime",John Wick,action,Chad Stahelski,1
Hayley,46,"comedy, crime",Get Out,horror,Jordan Peele,1
Hayley,46,"comedy, crime",Parasite,drama,Bong Joon-ho,2
Hayley,46,"comedy, crime",Superbad,comedy,Greg Mottola,1
Mary,64,"crime, thriller",Titanic,romance,James Cameron,4
Mary,64,"crime, thriller",Parasite,drama,Bong Joon-ho,4
Mary,64,"crime, thriller",Shrek,animation,Andrew Adamson,2
Mary,64,"crime, thriller",The Notebook,romance,Nick Cassavetes,1
Mary,64,"crime, thriller",Titanic,romance,James Cameron,4
Mary,64,"crime, thriller",The Matrix,sci-fi,The Wachowskis,1
Mary,64,"crime, thriller",Inception,sci-fi,Christopher Nolan,1
Mary,64,"crime, thriller",Shrek,animation,Andrew Adamson,3
Jerome,51,"drama, romance",The Notebook,romance,Nick Cassavetes,5
Jerome,51,"drama, romance",Titanic,romance,James Cameron,5
Jerome,51,"drama, romance",Gladiator,action,Ridley Scott,5
Jerome,51,"drama, romance",Toy Story,animation,John Lasseter,1
Jerome,51,"drama, romance",Parasite,drama,Bong Joon-ho,4
Jerome,51,"drama, romance",Forrest Gump,drama,Robert Zemeckis,5
Jerome,51,"drama, romance",Titanic,romance,James Cameron,4
Jerome,51,"drama, romance",Titanic,romance,James Cameron,4
Scott,55,"comedy, fantasy",Inception,sci-fi,Christopher Nolan,1
Scott,55,"comedy, fantasy",Titanic,romance,James Cameron,1
Scott,55,"comedy, fantasy",Gladiator,action,Ridley Scott,5
Joseph,23,"horror, action",Se7en,thriller,David Fincher,2
Joseph,23,"horror, action",John Wick,action,Chad Stahelski,5
Joseph,23,"horror, action",Shrek,animation,Andrew Adamson,4
Candice,65,"action, comedy",Forrest Gump,drama,Robert Zemeckis,3
Candice,65,"action, comedy",John Wick,action,Chad Stahelski,5
Candice,65,"action, comedy",Finding Nemo,animation,Andrew Stanton,2
Candice,65,"action, comedy",Toy Story,animation,John Lasseter,5
Cynthia,64,"sci-fi, comedy",Superbad,comedy,Greg Mottola,5
Cynthia,64,"sci-fi, comedy",Shrek,animation,Andrew Adamson,3
Cynthia,64,"sci-fi, comedy",Interstellar,sci-fi,Christopher Nolan,3
Cynthia,64,"sci-fi, comedy",Get Out,horror,Jordan Peele,1
Cynthia,64,"sci-fi, comedy",Inception,sci-fi,Christopher Nolan,5
Cynthia,64,"sci-fi, comedy",Toy Story,animation,John Lasseter,3
Cynthia,64,"sci-fi, comedy",Get Out,horror,Jordan Peele,3
Cynthia,64,"sci-fi, comedy",Se7en,thriller,David Fincher,5
Shawn,24,"thriller, action",Titanic,romance,James Cameron,3
Shawn,24,"thriller, action",Parasite,drama,Bong Joon-ho,3
Shawn,24,"thriller, action",Superbad,comedy,Greg Mottola,5
Shawn,24,"thriller, action",Inception,sci-fi,Christopher Nolan,5
Shawn,24,"thriller, action",Mad Max: Fury Road,action,George Miller,5
Shawn,24,"thriller, action",The Notebook,romance,Nick Cassavetes,3
Shawn,24,"thriller, action",Toy Story,animation,John Lasseter,2
Shawn,24,"thriller, action",Superbad,comedy,Greg Mottola,5
Rachel,21,"crime, drama",John Wick,action,Chad Stahelski,4
Rachel,21,"crime, drama",Forrest Gump,drama,Robert Zemeckis,4
Rachel,21,"crime, drama",Superbad,comedy,Greg Mottola,4
Rachel,21,"crime, drama",Get Out,horror,Jordan Peele,3
Timothy,61,"action, crime",Shrek,animation,Andrew Adamson,3
Timothy,61,"action, crime",The Notebook,romance,Nick Cassavetes,2
Timothy,61,"action, crime",Shrek,animation,Andrew Adamson,1
Andrea,51,"action, sci-fi",The Matrix,sci-fi,The Wachowskis,5
Andrea,51,"action, sci-fi",The Dark Knight,action,Christopher Nolan,2
Andrea,51,"action, sci-fi",Superbad,comedy,Greg Mottola,4
Andrea,51,"action, sci-fi",Joker,crime,Todd Phillips,1
Andrea,51,"action, sci-fi",Shrek,animation,Andrew Adamson,3
Andrea,51,"action, sci-fi",Shrek,animation,Andrew Adamson,2
Sarah,38,"romance, thriller",Finding Nemo,animation,Andrew Stanton,1
Sarah,38,"romance, thriller",The Notebook,romance,Nick Cassavetes,2
Sarah,38,"romance, thriller",Titanic,romance,James Cameron,1
Sarah,38,"romance, thriller",The Notebook,romance,Nick Cassavetes,3
Sarah,38,"romance, thriller",Parasite,drama,Bong Joon-ho,1
Sarah,38,"romance, thriller",Shrek,animation,Andrew Adamson,5
Sarah,38,"romance, thriller",Pulp Fiction,crime,Quentin Tarantino,5
Laura,63,"crime, sci-fi",The Dark Knight,action,Christopher Nolan,5
Laura,63,"crime, sci-fi",Pulp Fiction,crime,Quentin Tarantino,1
Laura,63,"crime, sci-fi",The Matrix,sci-fi,The Wachowskis,1
Sarah,64,"thriller, fantasy",Toy Story,animation,John Lasseter,5
Sarah,64,"thriller, fantasy",Interstellar,sci-fi,Christopher Nolan,2
Sarah,64,"thriller, fantasy",John Wick,action,Chad Stahelski,4
Sarah,64,"thriller, fantasy",Se7en,thriller,David Fincher,2
Sarah,64,"thriller, fantasy",Toy Story,animation,John Lasseter,4
Sarah,64,"thriller, fantasy",Alien,horror,Ridley Scott,4
Sarah,64,"thriller, fantasy",Shrek,animation,Andrew Adamson,3
Katie,50,"fantasy, romance",Joker,crime,Todd Phillips,2
Katie,50,"fantasy, romance",Toy Story,animation,John Lasseter,4
Katie,50,"fantasy, romance",The Notebook,romance,Nick Cassavetes,3
William,18,"animation, romance",Mad Max: Fury Road,action,George Miller,5
William,18,"animation, romance",Parasite,drama,Bong Joon-ho,4
William,18,"animation, romance",Get Out,horror,Jordan Peele,5
William,18,"animation, romance",The Dark Knight,action,Christopher Nolan,1
William,18,"animation, romance",The Dark Knight,action,Christopher Nolan,3
William,18,"animation, romance",Forrest Gump,drama,Robert Zemeckis,1
William,18,"animation, romance",Gladiator,action,Ridley Scott,5
Matthew,63,"fantasy, sci-fi",Parasite,drama,Bong Joon-ho,1
Matthew,63,"fantasy, sci-fi",Forrest Gump,drama,Robert Zemeckis,2
Matthew,63,"fantasy, sci-fi",Shrek,animation,Andrew Adamson,2
Matthew,63,"fantasy, sci-fi",Mad Max: Fury Road,action,George Miller,4
Matthew,63,"fantasy, sci-fi",Finding Nemo,animation,Andrew Stanton,1
Matthew,63,"fantasy, sci-fi",Forrest Gump,drama,Robert Zemeckis,5
Matthew,63,"fantasy, sci-fi",The Dark Knight,action,Christopher Nolan,1
Anna,43,"crime, fantasy",Parasite,drama,Bong Joon-ho,1
Anna,43,"crime, fantasy",Toy Story,animation,John Lasseter,1
Anna,43,"crime, fantasy",The Notebook,romance,Nick Cassavetes,5
Kaitlyn,46,"drama, comedy",Titanic,romance,James Cameron,3
Kaitlyn,46,"drama, comedy",Alien,horror,Ridley Scott,3
Kaitlyn,46,"drama, comedy",The Notebook,romance,Nick Cassavetes,5
Kaitlyn,46,"drama, comedy",Alien,horror,Ridley Scott,3
Carrie,43,"thriller, drama",Forrest Gump,drama,Robert Zemeckis,1
Carrie,43,"thriller, drama",Shrek,animation,Andrew Adamson,2
Carrie,43,"thriller, drama",Shrek,animation,Andrew Adamson,3
Carrie,43,"thriller, drama",Gladiator,action,Ridley Scott,3
Carrie,43,"thriller, drama",Se7en,thriller,David Fincher,2
Carrie,43,"thriller, drama",Titanic,romance,James Cameron,5
Carrie,43,"thriller, drama",Interstellar,sci-fi,Christopher Nolan,5
Stephanie,43,"crime, romance",Shrek,animation,Andrew Adamson,3
Stephanie,43,"crime, romance",The Dark Knight,action,Christopher Nolan,5
Stephanie,43,"crime, romance",Get Out,horror,Jordan Peele,5
Stephanie,43,"crime, romance",Forrest Gump,drama,Robert Zemeckis,1
Stephanie,43,"crime, romance",John Wick,action,Chad Stahelski,4
Stephanie,43,"crime, romance",Superbad,comedy,Greg Mottola,3
Stephanie,43,"crime, romance",Joker,crime,Todd Phillips,4
Stephanie,43,"crime, romance",Superbad,comedy,Greg Mottola,3
Matthew,28,"fantasy, romance",Gladiator,action,Ridley Scott,4
Matthew,28,"fantasy, romance",Toy Story,animation,John Lasseter,3
Matthew,28,"fantasy, romance",Parasite,drama,Bong Joon-ho,2
Ashley,61,"action, comedy",Get Out,horror,Jordan Peele,5
Ashley,61,"action, comedy",Gladiator,action,Ridley Scott,4
Ashley,61,"action, comedy",Pulp Fiction,crime,Quentin Tarantino,5
Ashley,61,"action, comedy",John Wick,action,Chad Stahelski,1
Ashley,61,"action, comedy",Pulp Fiction,crime,Quentin Tarantino,2
Ashley,61,"action, comedy",Get Out,horror,Jordan Peele,2
Ashley,61,"action, comedy",Shrek,animation,Andrew Adamson,3
Ashley,61,"action, comedy",Superbad,comedy,Greg Mottola,1
Christopher,65,"action, romance",Finding Nemo,animation,Andrew Stanton,3
Christopher,65,"action, romance",Forrest Gump,drama,Robert Zemeckis,2
Christopher,65,"action, romance",Finding Nemo,animation,Andrew Stanton,4
Christopher,65,"action, romance",Inception,sci-fi,Christopher Nolan,1
Christopher,65,"action, romance",Se7en,thriller,David Fincher,4
Christopher,65,"action, romance",Finding Nemo,animation,Andrew Stanton,3
Jessica,23,"sci-fi, fantasy",Titanic,romance,James Cameron,5
Jessica,23,"sci-fi, fantasy",Parasite,drama,Bong Joon-ho,2
Jessica,23,"sci-fi, fantasy",Se7en,thriller,David Fincher,1
Jessica,23,"sci-fi, fantasy",Joker,crime,Todd Phillips,5
Jessica,23,"sci-fi, fantasy",Forrest Gump,drama,Robert Zemeckis,4
Kristin,41,"comedy, romance",Finding Nemo,animation,Andrew Stanton,1
Kristin,41,"comedy, romance",Parasite,drama,Bong Joon-ho,1
Kristin,41,"comedy, romance",John Wick,action,Chad Stahelski,5
Kristin,41,"comedy, romance",Alien,horror,Ridley Scott,5
Kristin,41,"comedy, romance",The Matrix,sci-fi,The Wachowskis,2
Kristin,41,"comedy, romance",Gladiator,action,Ridley Scott,2
Kristin,41,"comedy, romance",Mad Max: Fury Road,action,George Miller,3
Morgan,47,"drama, romance",Toy Story,animation,John Lasseter,1
Morgan,47,"drama, romance",Superbad,comedy,Greg Mottola,1
Morgan,47,"drama, romance",Mad Max: Fury Road,action,George Miller,3
Morgan,47,"drama, romance",Forrest Gump,drama,Robert Zemeckis,3
Morgan,47,"drama, romance",John Wick,action,Chad Stahelski,1
Michael,46,"romance, comedy",Joker,crime,Todd Phillips,1
Michael,46,"romance, comedy",Get Out,horror,Jordan Peele,2
Michael,46,"romance, comedy",Superbad,comedy,Greg Mottola,3
Michael,46,"romance, comedy",Get Out,horror,Jordan Peele,2
Michael,46,"romance, comedy",The Dark Knight,action,Christopher Nolan,5
Olivia,22,"comedy, animation",Joker,crime,Todd Phillips,4
Olivia,22,"comedy, animation",Joker,crime,Todd Phillips,5
Olivia,22,"comedy, animation",The Matrix,sci-fi,The Wachowskis,5
Olivia,22,"comedy, animation",Gladiator,action,Ridley Scott,2
Philip,45,"horror, crime",The Matrix,sci-fi,The Wachowskis,4
Philip,45,"horror, crime",Get Out,horror,Jordan Peele,3
Philip,45,"horror, crime",Pulp Fiction,crime,Quentin Tarantino,4
Philip,45,"horror, crime",Mad Max: Fury Road,action,George Miller,2
Robert,37,"comedy, fantasy",Gladiator,action,Ridley Scott,4
Robert,37,"comedy, fantasy",Forrest Gump,drama,Robert Zemeckis,5
Robert,37,"comedy, fantasy",Inception,sci-fi,Christopher Nolan,3
Robert,37,"comedy, fantasy",Toy Story,animation,John Lasseter,4
Robert,37,"comedy, fantasy",Forrest Gump,drama,Robert Zemeckis,3
Robert,37,"comedy, fantasy",Joker,crime,Todd Phillips,3
Jonathan,34,"fantasy, crime",Pulp Fiction,crime,Quentin Tarantino,3
Jonathan,34,"fantasy, crime",Alien,horror,Ridley Scott,2
Jonathan,34,"fantasy, crime",Mad Max: Fury Road,action,George Miller,5
Jonathan,34,"fantasy, crime",Get Out,horror,Jordan Peele,3
Susan,36,"animation, fantasy",John Wick,action,Chad Stahelski,2
Susan,36,"animation, fantasy",Interstellar,sci-fi,Christopher Nolan,3
Susan,36,"animation, fantasy",Gladiator,action,Ridley Scott,1
Susan,36,"animation, fantasy",Inception,sci-fi,Christopher Nolan,1
Alicia,55,"crime, horror",The Dark Knight,action,Christopher Nolan,5
Alicia,55,"crime, horror",Alien,horror,Ridley Scott,3
Alicia,55,"crime, horror",Shrek,animation,Andrew Adamson,1
Alicia,55,"crime, horror",Toy Story,animation,John Lasseter,5
Alicia,55,"crime, horror",Gladiator,action,Ridley Scott,2
Joyce,45,"romance, thriller",Toy Story,animation,John Lasseter,2
Joyce,45,"romance, thriller",Get Out,horror,Jordan Peele,2
Joyce,45,"romance, thriller",Titanic,romance,James Cameron,1
Tiffany,51,"animation, fantasy",Gladiator,action,Ridley Scott,4
Tiffany,51,"animation, fantasy",Joker,crime,Todd Phillips,5
Tiffany,51,"animation, fantasy",Titanic,romance,James Cameron,5
Tiffany,51,"animation, fantasy",The Notebook,romance,Nick Cassavetes,5
Tiffany,51,"animation, fantasy",Get Out,horror,Jordan Peele,4
Michelle,41,"thriller, animation",The Matrix,sci-fi,The Wachowskis,3
Michelle,41,"thriller, animation",Pulp Fiction,crime,Quentin Tarantino,3
Michelle,41,"thriller, animation",The Matrix,sci-fi,The Wachowskis,5
Michelle,41,"thriller, animation",Joker,crime,Todd Phillips,1
Timothy,63,"horror, romance",Mad Max: Fury Road,action,George Miller,1
Timothy,63,"horror, romance",The Matrix,sci-fi,The Wachowskis,4
Timothy,63,"horror, romance",John Wick,action,Chad Stahelski,5
Timothy,63,"horror, romance",Joker,crime,Todd Phillips,3
Timothy,63,"horror, romance",Interstellar,sci-fi,Christopher Nolan,4
Timothy,63,"horror, romance",The Dark Knight,action,Christopher Nolan,3
Timothy,63,"horror, romance",John Wick,action,Chad Stahelski,2
Timothy,63,"horror, romance",Interstellar,sci-fi,Christopher Nolan,5
David,24,"thriller, sci-fi",Alien,horror,Ridley Scott,3
David,24,"thriller, sci-fi",Parasite,drama,Bong Joon-ho,3
David,24,"thriller, sci-fi",The Dark Knight,action,Christopher Nolan,4
David,24,"thriller, sci-fi",Parasite,drama,Bong Joon-ho,3
David,24,"thriller, sci-fi",Toy Story,animation,John Lasseter,3
David,24,"thriller, sci-fi",Finding Nemo,animation,Andrew Stanton,5
David,24,"thriller, sci-fi",Toy Story,animation,John Lasseter,1
Thomas,40,"action, fantasy",John Wick,action,Chad Stahelski,1
Thomas,40,"action, fantasy",Alien,horror,Ridley Scott,1
Thomas,40,"action, fantasy",Titanic,romance,James Cameron,2
Thomas,40,"action, fantasy",Joker,crime,Todd Phillips,5
Thomas,40,"action, fantasy",Finding Nemo,animation,Andrew Stanton,2
Thomas,40,"action, fantasy",Se7en,thriller,David Fincher,5
Thomas,40,"action, fantasy",Titanic,romance,James Cameron,1
Tim,56,"sci-fi, comedy",Se7en,thriller,David Fincher,1
Tim,56,"sci-fi, comedy",John Wick,action,Chad Stahelski,3
Tim,56,"sci-fi, comedy",Forrest Gump,drama,Robert Zemeckis,2
Kristin,49,"sci-fi, drama",The Dark Knight,action,Christopher Nolan,3
Kristin,49,"sci-fi, drama",Superbad,comedy,Greg Mottola,1
Kristin,49,"sci-fi, drama",Se7en,thriller,David Fincher,5
Kristin,49,"sci-fi, drama",The Matrix,sci-fi,The Wachowskis,1
Kristin,49,"sci-fi, drama",Interstellar,sci-fi,Christopher Nolan,2
Kristin,49,"sci-fi, drama",The Matrix,sci-fi,The Wachowskis,3
Matthew,21,"drama, animation",Parasite,drama,Bong Joon-ho,3
Matthew,21,"drama, animation",Get Out,horror,Jordan Peele,2
Matthew,21,"drama, animation",The Dark Knight,action,Christopher Nolan,4
Alexis,22,"fantasy, action",The Notebook,romance,Nick Cassavetes,1
Alexis,22,"fantasy, action",Parasite,drama,Bong Joon-ho,4
Alexis,22,"fantasy, action",Forrest Gump,drama,Robert Zemeckis,4
Alexis,22,"fantasy, action",Mad Max: Fury Road,action,George Miller,2
Alexis,22,"fantasy, action",Gladiator,action,Ridley Scott,5
Alexis,22,"fantasy, action",Parasite,drama,Bong Joon-ho,5
Alexis,22,"fantasy, action",John Wick,action,Chad Stahelski,4
Alexandra,31,"comedy, fantasy",Forrest Gump,drama,Robert Zemeckis,5
Alexandra,31,"comedy, fantasy",Shrek,animation,Andrew Adamson,5
Alexandra,31,"comedy, fantasy",Interstellar,sci-fi,Christopher Nolan,2
Alexandra,31,"comedy, fantasy",Get Out,horror,Jordan Peele,2
Alexandra,31,"comedy, fantasy",Pulp Fiction,crime,Quentin Tarantino,3
Alexandra,31,"comedy, fantasy",John Wick,action,Chad Stahelski,5
Benjamin,54,"horror, thriller",Get Out,horror,Jordan Peele,4
Benjamin,54,"horror, thriller",Pulp Fiction,crime,Quentin Tarantino,3
Benjamin,54,"horror, thriller",Titanic,romance,James Cameron,4
Benjamin,54,"horror, thriller",Mad Max: Fury Road,action,George Miller,1
Benjamin,54,"horror, thriller",Superbad,comedy,Greg Mottola,2
Benjamin,54,"horror, thriller",Parasite,drama,Bong Joon-ho,1
Benjamin,54,"horror, thriller",The Notebook,romance,Nick Cassavetes,5
Joseph,63,"animation, action",Get Out,horror,Jordan Peele,2
Joseph,63,"animation, action",Alien,horror,Ridley Scott,3
Joseph,63,"animation, action",Shrek,animation,Andrew Adamson,2
Joseph,63,"animation, action",Shrek,animation,Andrew Adamson,2
Joseph,63,"animation, action",Toy Story,animation,John Lasseter,2
Joseph,63,"animation, action",Get Out,horror,Jordan Peele,4
Joseph,63,"animation, action",John Wick,action,Chad Stahelski,5
Joseph,63,"animation, action",Pulp Fiction,crime,Quentin Tarantino,4
Philip,23,"fantasy, romance",The Notebook,romance,Nick Cassavetes,5
Philip,23,"fantasy, romance",Pulp Fiction,crime,Quentin Tarantino,3
